condition,generation,cumulative_evals,mean_best_so_far,std_best_so_far,mean_pop_mean_fitness,mean_pop_best_fitness,mean_pop_worst_fitness
dynamic_exponential,10,1100,14.129433478491212,0.24219393805159992,15.97475684213084,14.28548394616617,18.54908897250898
dynamic_exponential,11,1200,14.054670509587813,0.24378813695046847,15.902995611851177,14.229525912398817,18.66792330016939
dynamic_exponential,12,1300,14.01577706862754,0.26196283992756075,15.85742946264595,14.189085761292356,18.709266738044438
dynamic_exponential,13,1400,13.917745209820035,0.2504309945788892,15.790585041793545,14.09302370518842,18.736254127084038
dynamic_exponential,14,1500,13.881440856991503,0.23444994052153373,15.77493656074084,14.006369159090024,18.853465372093233
dynamic_exponential,15,1600,13.781834496613811,0.27530948611459255,15.708291631857069,13.889035820797195,18.69240903836399
dynamic_exponential,16,1700,13.712926771311128,0.2843792079811797,15.654846498080094,13.84576651168444,18.550715145683355
dynamic_exponential,17,1800,13.652601237771714,0.28988608834755974,15.576352439718331,13.79120817534626,18.561859219800315
dynamic_exponential,18,1900,13.625696292828374,0.28493103192815766,15.532398450242123,13.793278590386333,18.764796915651967
dynamic_exponential,19,2000,13.577984049943325,0.261488776506898,15.505256488724584,13.742039332562646,18.354824648101573
dynamic_exponential,20,2100,13.528598418239008,0.2650927171395035,15.485520086567215,13.68124003330955,18.814372810104636
dynamic_exponential,21,2200,13.52696582963586,0.26604924254052087,15.491315270723382,13.72325710961097,18.903371329759818
dynamic_exponential,22,2300,13.497718313833062,0.27979673133739996,15.489625741938713,13.746447889245172,18.70313443670889
dynamic_exponential,23,2400,13.468804796300637,0.2696324471704086,15.440482058998422,13.597618497570005,18.541292552320666
dynamic_exponential,24,2500,13.427477380522731,0.27499039507167145,15.450357455268133,13.681502304832218,18.80529762150962
dynamic_exponential,25,2600,13.337354708443764,0.24180647662275595,15.400563361924688,13.492354377241814,19.04149440794792
dynamic_exponential,26,2700,13.318056694793086,0.24893020546054315,15.32745040612482,13.586165817603552,18.617306031979645
dynamic_exponential,27,2800,13.293446021558387,0.24116534920501378,15.381575166408439,13.510796745105873,19.345836587724456
dynamic_exponential,28,2900,13.284872651612101,0.23515825733742216,15.319920440882978,13.611335580542441,18.36967350580922
dynamic_exponential,29,3000,13.256991381537532,0.25086337518985274,15.389460518214298,13.587363911595997,19.15564550766084
